cell_id,tel_traffic,traffic,user_num,date
1095,261.0229,7378.4331,584,2019-08-21 10:30:40
1914,569.7961,2012.7841,836,2019-08-21 13:55:06
1222,469.7597,2857.5125,218,2019-08-20 19:20:16
1843,731.9578,3036.846,172,2019-08-21 15:37:22
1212,6.7519,7289.1547,881,2019-08-21 07:13:42
1362,89.0683,9058.3342,997,2019-08-20 12:48:20
1210,381.1078,8974.7167,541,2019-08-22 02:43:50
1811,821.2145,8324.1386,613,2019-08-22 04:50:39
1009,733.9558,6170.8079,903,2019-08-22 05:32:41
1638,83.474,5282.0189,242,2019-08-20 13:21:50
1434,347.4195,4366.2689,623,2019-08-22 00:22:18
1960,675.179,6852.795,106,2019-08-21 15:05:33
1877,750.5271,4377.8105,820,2019-08-21 01:49:21
1483,60.0813,9844.8399,51,2019-08-20 19:21:19
1272,757.7619,1520.3963,973,2019-08-22 01:44:52
1768,578.2465,4229.8542,484,2019-08-21 18:29:23
1991,870.4987,6350.8735,802,2019-08-22 00:45:34
1918,700.8404,1845.8425,548,2019-08-22 02:29:48
1766,405.0657,2183.1961,981,2019-08-22 00:53:04
1562,742.1595,4584.6944,130,2019-08-20 07:09:37
1275,305.994,9256.906,792,2019-08-22 01:29:35
1564,272.9591,7572.6888,778,2019-08-21 07:55:28
1428,808.7294,2746.6265,31,2019-08-21 21:50:23
1533,27.8176,6642.0519,806,2019-08-20 23:24:14
1465,662.825,9463.9345,335,2019-08-22 01:54:29
1787,617.7929,8150.9316,371,2019-08-20 11:30:01
1436,844.1315,5267.0075,111,2019-08-21 01:52:24
1323,514.6144,9527.722,720,2019-08-20 19:36:21
1165,291.4923,9444.8006,873,2019-08-21 10:56:17
1623,845.033,6409.7059,230,2019-08-21 08:43:47
1834,103.8535,3356.538,981,2019-08-21 05:16:03
1602,965.7099,4239.8075,200,2019-08-20 08:03:59
1267,658.4844,2204.9846,726,2019-08-21 20:47:42
1112,776.9308,4224.8531,36,2019-08-21 20:36:33
1533,65.6191,3964.261,328,2019-08-22 00:01:04
1891,657.6979,9671.876,609,2019-08-21 06:11:13
1975,132.9623,9903.8089,88,2019-08-20 22:33:08
1278,773.7891,5581.8265,95,2019-08-21 09:02:48
1488,102.8458,5931.5875,109,2019-08-21 10:11:57
1324,678.1203,1855.7832,34,2019-08-20 09:03:07
1226,771.9936,8908.4697,231,2019-08-22 05:08:13
1371,868.3849,5225.8031,113,2019-08-21 11:51:04
1010,497.1716,4387.1878,58,2019-08-22 04:15:53
1371,33.3112,9303.7493,775,2019-08-22 02:21:46
1423,369.8319,4039.6916,115,2019-08-20 15:08:45
1534,22.4891,2388.2323,361,2019-08-22 04:48:06
1672,732.0071,9416.9412,587,2019-08-22 01:54:23
1814,96.7248,1137.9189,618,2019-08-20 08:11:45
1566,55.8077,3060.3068,148,2019-08-20 22:48:17
1400,591.6907,7804.4069,718,2019-08-21 19:21:37
1246,883.3626,1244.6989,618,2019-08-21 15:26:31
1796,852.4845,8676.7125,476,2019-08-20 20:29:15
1603,237.0427,6411.6925,664,2019-08-20 16:40:36
1074,818.1117,6911.3608,154,2019-08-20 20:25:36
1671,659.6386,8855.1488,311,2019-08-22 03:09:22
1788,163.4071,9307.6299,866,2019-08-20 06:22:04
1069,565.5578,7549.0268,397,2019-08-21 08:11:38
1070,843.2129,2921.2151,730,2019-08-22 00:48:30
1722,437.9686,5306.835,738,2019-08-21 20:28:58
1851,703.8603,7556.0118,190,2019-08-20 08:16:23
1150,488.5698,3319.5398,430,2019-08-21 00:57:06
1142,122.9787,9741.8339,382,2019-08-20 14:46:43
1656,31.6992,2692.8458,99,2019-08-21 05:52:16
1541,838.6098,5587.4965,586,2019-08-20 19:46:44
1569,794.218,9573.858,286,2019-08-20 11:07:42
1883,789.8698,4722.3375,655,2019-08-22 01:16:20
1870,174.2756,5591.7973,782,2019-08-20 19:00:02
1230,227.5182,5849.7212,403,2019-08-20 14:55:49
1204,325.3179,2638.8154,266,2019-08-20 09:29:59
1093,740.6291,7529.2402,876,2019-08-21 18:57:58
1739,885.5007,5160.9416,882,2019-08-20 23:20:33
1760,74.1963,1510.0836,91,2019-08-21 10:32:58
1945,538.4427,4819.7437,533,2019-08-21 00:11:47
1409,193.1217,6506.7753,239,2019-08-20 20:15:33
1911,69.2713,2090.8094,26,2019-08-20 10:00:32
1202,105.0005,1461.892,402,2019-08-22 01:53:34
1664,996.6205,9169.5882,718,2019-08-21 15:49:38
1950,553.3655,8579.5655,133,2019-08-22 03:39:19
1806,663.3087,4678.741,82,2019-08-21 13:18:11
1439,362.6677,8741.4032,408,2019-08-20 19:05:44
1922,11.8331,2920.912,145,2019-08-21 22:08:33
1736,138.545,7224.9934,498,2019-08-20 13:18:27
1070,99.709,4835.01,557,2019-08-21 17:00:38
1843,423.2626,5495.6421,781,2019-08-20 14:21:37
1220,481.1003,1116.3554,343,2019-08-21 13:27:13
1938,848.42,2136.3961,89,2019-08-20 17:12:07
1558,924.9948,4605.981,724,2019-08-22 00:25:15
1657,954.0078,1345.1862,715,2019-08-22 06:14:57
1307,404.2881,1348.0744,926,2019-08-22 05:24:00
1144,904.8327,2658.0052,696,2019-08-21 20:29:39
1718,826.1886,3423.2012,168,2019-08-20 17:17:34
1185,87.0512,8513.5448,168,2019-08-22 00:11:00
1929,489.412,1279.2019,118,2019-08-21 01:08:02
1848,369.8196,9574.856,643,2019-08-21 15:39:27
1706,816.8853,1508.546,793,2019-08-21 06:09:50
1047,91.8545,3840.7805,970,2019-08-20 15:03:05
1972,607.4948,7573.5967,331,2019-08-20 23:04:31
1277,914.7877,4592.3994,294,2019-08-21 12:56:41
1908,878.4535,7037.9304,346,2019-08-20 20:17:35
1562,537.6546,8007.3083,972,2019-08-21 10:06:22
1401,183.7106,5493.4466,966,2019-08-20 22:37:32
1460,271.586,7829.5505,947,2019-08-21 16:57:39
1208,157.4632,3904.3511,817,2019-08-20 13:14:11
1961,197.8959,5170.9119,232,2019-08-22 03:37:32
1040,242.7849,9568.3568,460,2019-08-20 17:34:01
1757,125.7919,7513.2004,4,2019-08-21 16:23:13
1822,106.9676,1392.211,166,2019-08-21 21:27:04
1847,54.9732,6467.4909,518,2019-08-20 10:16:57
1164,213.5531,3408.2403,588,2019-08-21 03:31:42
1633,938.3317,2115.7688,331,2019-08-22 00:02:11
1940,735.2088,1819.9069,261,2019-08-21 23:52:57
1151,287.5351,3316.5869,261,2019-08-21 00:25:47
1762,647.0949,8965.4671,614,2019-08-20 20:36:40
1321,399.5151,9914.4185,691,2019-08-21 14:36:56
1956,389.5725,4272.8295,964,2019-08-21 01:35:09
1875,783.6384,6812.052,818,2019-08-22 04:52:44
1761,730.6807,4644.2686,476,2019-08-20 17:37:24
1814,749.0571,5472.7132,131,2019-08-22 00:38:54
1182,947.749,8743.9715,958,2019-08-21 10:17:20
1632,570.3295,6126.3777,999,2019-08-21 23:20:10
1301,775.9981,6573.7458,73,2019-08-21 07:28:16
1802,463.24,3825.6621,380,2019-08-21 05:01:22
1582,677.4291,4905.0881,672,2019-08-21 17:32:39
1839,986.2709,8063.2355,349,2019-08-21 02:55:01
1332,918.3747,3949.9731,653,2019-08-22 03:26:12
1981,876.1464,7116.0173,508,2019-08-20 21:55:03
1118,612.297,7529.3608,463,2019-08-20 15:45:01
1327,458.9601,2829.3829,347,2019-08-21 03:08:57
1820,942.699,5922.664,338,2019-08-21 12:34:30
1422,899.4609,9650.3953,773,2019-08-20 09:18:14
1980,572.7971,8585.259,277,2019-08-20 23:19:24
1439,341.5182,4332.3564,476,2019-08-20 22:26:06
1655,618.0536,2638.3082,511,2019-08-21 11:47:07
1166,230.6745,8338.5503,62,2019-08-22 03:54:08
1570,887.0072,9659.2571,708,2019-08-21 17:11:35
1463,324.6108,7097.2694,506,2019-08-21 03:03:25
1696,225.8139,7332.6871,585,2019-08-21 11:33:00
1714,89.2764,4241.0371,406,2019-08-21 16:25:37
1039,1.0205,8525.0144,103,2019-08-21 02:42:41
1163,812.4603,8122.6061,269,2019-08-20 17:45:53
1204,319.9436,5376.6896,262,2019-08-20 08:25:55
1107,549.1912,4283.5884,259,2019-08-21 23:50:09
1541,628.5727,7766.7912,512,2019-08-21 06:37:34
1546,282.3396,4497.3995,452,2019-08-20 20:40:33
1118,20.036,7561.1452,806,2019-08-21 17:38:34
1060,190.0246,3290.8234,481,2019-08-21 02:06:06
1874,801.296,2387.7202,473,2019-08-21 12:39:32
1170,255.0111,9722.0895,435,2019-08-20 08:51:48
1595,835.1458,3802.6064,557,2019-08-20 17:30:49
1470,552.2519,1102.9329,700,2019-08-20 07:31:37
1153,206.1232,7469.685,631,2019-08-20 15:55:56
1650,216.5281,5312.7441,325,2019-08-21 03:16:06
1444,560.3425,7857.9135,970,2019-08-21 11:06:26
1717,467.1888,8168.2705,63,2019-08-20 23:02:00
1062,279.3084,2262.6492,758,2019-08-20 06:18:42
1854,622.3626,9600.8043,322,2019-08-21 19:47:14
1813,726.8073,8588.1864,163,2019-08-20 14:59:14
1091,79.1275,3982.02,99,2019-08-20 18:09:45
1788,758.7336,5059.4672,319,2019-08-21 14:23:26
1839,451.1633,8640.2722,455,2019-08-20 15:31:49
1531,879.465,1229.005,449,2019-08-20 10:03:45
1355,47.7391,5809.6251,608,2019-08-21 09:29:25
1846,362.7348,5537.4679,123,2019-08-21 06:46:05
1196,409.5347,3829.1997,284,2019-08-22 00:32:58
1529,486.1884,9707.8653,132,2019-08-21 08:47:50
1546,740.3117,4171.0779,874,2019-08-20 17:49:10
1447,818.4638,3942.1009,162,2019-08-22 01:05:45
1209,40.0124,7947.6549,647,2019-08-21 11:53:12
1937,477.6606,4621.4146,98,2019-08-20 23:01:46
1470,892.7025,7083.1983,46,2019-08-20 21:22:37
1850,806.572,9874.9592,371,2019-08-20 19:05:10
1971,181.9163,9289.3311,844,2019-08-20 19:19:26
1771,676.9351,2107.3781,513,2019-08-20 14:58:41
1790,174.231,1822.4486,797,2019-08-22 04:41:42
1698,724.3049,3326.7816,1000,2019-08-21 14:34:06
1232,75.7609,5686.7864,453,2019-08-21 20:01:49
1858,106.9623,2295.5403,421,2019-08-21 17:38:22
1488,811.57,6651.3031,948,2019-08-21 08:28:38
1954,366.5244,6321.8858,476,2019-08-21 02:12:12
1006,1.8742,7606.7409,506,2019-08-22 00:14:09
1817,942.1668,3818.5533,741,2019-08-21 02:05:04
1873,855.4967,1966.0754,470,2019-08-21 12:43:39
1403,311.121,5236.1127,46,2019-08-21 12:23:15
1201,684.6116,8424.5627,578,2019-08-22 00:34:55
1866,559.5418,7937.4071,494,2019-08-21 01:27:49
1217,131.199,1676.5838,501,2019-08-20 22:16:17
1261,57.055,2173.3341,798,2019-08-20 09:16:40
1198,283.5657,2915.3467,416,2019-08-22 00:42:43
1425,217.1547,7324.0618,737,2019-08-21 08:05:55
1740,986.559,9561.6565,885,2019-08-21 07:07:19
1322,78.2493,6463.3317,490,2019-08-21 02:35:14
1918,65.4441,6086.6345,884,2019-08-21 23:03:11
1311,210.1042,6075.3946,943,2019-08-20 22:14:39
1102,230.2954,9240.194,904,2019-08-21 04:45:00
1879,839.8602,1120.3831,489,2019-08-21 17:26:59
1545,153.629,1097.9332,929,2019-08-21 10:54:17
1551,428.5509,6135.017,565,2019-08-21 10:40:31
1217,595.7369,6544.0253,794,2019-08-21 17:59:18
1844,295.7926,1053.3608,389,2019-08-22 05:54:07
1746,575.025,5256.6491,900,2019-08-20 08:11:05
1629,240.9315,3091.8797,302,2019-08-21 19:12:38
1701,121.4632,2717.5314,176,2019-08-21 16:55:36
1928,596.799,3979.5287,457,2019-08-20 09:38:15
1709,186.6409,7837.7895,201,2019-08-21 10:29:03
1436,618.0818,9067.0257,687,2019-08-20 18:35:22
1554,602.7853,1302.9803,954,2019-08-21 20:05:57
1022,972.442,5013.3625,99,2019-08-22 02:47:44
1638,391.084,3530.4036,672,2019-08-21 21:55:43
1131,976.7081,1730.9647,111,2019-08-20 07:01:10
1902,359.2846,9066.5675,592,2019-08-20 11:18:41
1377,565.3852,2790.4765,2,2019-08-21 13:55:32
1684,961.4941,5170.0973,846,2019-08-21 13:56:12
1857,847.4445,2605.0741,704,2019-08-21 03:09:27
1730,986.8492,1127.4066,442,2019-08-20 20:13:46
1705,40.3402,4557.3849,977,2019-08-20 20:13:06
1023,422.3694,2337.8302,932,2019-08-20 16:33:14
1244,334.6757,7292.0644,331,2019-08-21 08:51:19
1287,463.7985,1528.7455,437,2019-08-21 04:00:23
1928,167.6407,3333.0586,990,2019-08-21 01:25:31
1441,53.451,7114.4773,637,2019-08-20 06:34:38
1220,600.5426,8739.3398,746,2019-08-21 10:27:22
1464,747.2368,5402.9332,832,2019-08-21 01:22:19
1941,554.7435,9618.3845,189,2019-08-22 00:43:30
1289,452.5036,5782.138,674,2019-08-20 10:33:14
1185,704.7118,4751.2944,284,2019-08-21 02:38:19
1872,396.8868,5720.279,698,2019-08-21 00:24:53
1649,120.3932,5336.3598,788,2019-08-20 10:39:37
1460,397.5086,8964.1648,305,2019-08-21 03:57:47
1976,984.0917,9309.9014,40,2019-08-20 11:55:03
1238,586.0286,4348.8777,326,2019-08-22 01:51:41
1131,130.1843,4333.6573,954,2019-08-20 13:12:36
1602,45.0494,6811.2222,141,2019-08-21 02:35:25
1124,373.4723,2239.5423,816,2019-08-21 09:42:12
1029,345.8146,2505.0627,816,2019-08-21 15:17:49
1868,557.9864,6107.1242,838,2019-08-20 23:18:01
1159,342.7302,7232.3231,281,2019-08-20 13:45:30
1006,702.6198,2166.7058,240,2019-08-21 09:26:23
1781,743.359,3925.6845,493,2019-08-21 05:20:58
1859,664.3728,3178.9751,182,2019-08-21 14:22:20
1946,718.1743,8738.1763,643,2019-08-20 09:59:45
1065,836.3482,7397.5406,997,2019-08-20 15:50:29
1518,844.217,9551.5923,252,2019-08-21 01:57:51
1524,254.2456,2418.896,279,2019-08-22 00:25:53
1045,945.8912,5944.6384,432,2019-08-21 16:27:52
1238,366.5755,5673.2184,514,2019-08-22 02:11:46
1852,765.1837,8864.5592,576,2019-08-20 06:27:12
1097,377.7624,7061.7642,637,2019-08-21 18:03:49
1361,171.3345,1433.4105,297,2019-08-21 12:09:08
1027,462.0801,2102.235,513,2019-08-21 11:08:39
1737,645.5702,4492.1919,952,2019-08-21 14:52:19
1784,610.2626,9274.1764,207,2019-08-20 12:54:24
1998,999.4152,8328.5525,528,2019-08-21 16:47:42
1500,210.694,7775.4937,693,2019-08-20 15:47:40
1887,140.0412,9677.114,805,2019-08-21 07:09:32
1591,286.9914,5711.054,87,2019-08-21 16:32:20
1597,920.158,1148.5871,936,2019-08-20 17:19:08
1776,156.5437,8380.7076,975,2019-08-20 11:09:53
1857,82.9822,5126.3666,342,2019-08-22 05:22:17
1793,987.2993,6485.9123,555,2019-08-21 21:42:05
1844,942.1864,3406.9082,370,2019-08-21 11:13:33
1688,125.5243,9171.4577,164,2019-08-21 15:59:46
1322,87.6516,6487.0296,519,2019-08-20 17:04:41
1590,14.6474,5076.3199,270,2019-08-20 17:27:55
1978,212.685,4531.0099,804,2019-08-20 15:11:48
1624,471.899,4058.7278,508,2019-08-21 05:43:42
1725,454.3686,1660.6595,345,2019-08-22 04:38:59
1719,922.2857,8230.3641,679,2019-08-20 19:19:30
1870,565.7987,5433.3315,326,2019-08-20 07:45:06
1404,13.49,6247.5111,435,2019-08-20 13:25:11
1404,828.2925,2165.4307,21,2019-08-22 00:12:09
1400,428.0176,4064.1228,563,2019-08-20 22:00:44
1056,139.8901,7887.8908,244,2019-08-20 19:14:20
1291,661.3264,5233.0667,853,2019-08-21 17:51:32
1624,783.3172,2111.8148,202,2019-08-20 17:22:40
1952,736.9318,3165.7814,96,2019-08-21 06:25:23
1339,813.2798,9850.3384,688,2019-08-21 07:58:18
1335,999.9297,2312.9457,647,2019-08-20 13:06:52
1332,548.7875,8685.6777,432,2019-08-21 02:07:27
1938,924.8695,9782.1271,222,2019-08-21 04:11:20
1082,62.5988,4209.3453,786,2019-08-20 06:50:32
1249,627.4947,8175.3871,326,2019-08-21 18:36:40
1062,137.7857,7621.5639,15,2019-08-20 10:21:46
1368,795.3599,2928.7033,79,2019-08-21 14:12:49
1396,590.0691,1182.1228,166,2019-08-20 21:50:25
1377,633.2459,3388.5129,629,2019-08-20 11:22:00
1548,76.6025,5918.1953,799,2019-08-20 23:55:49
1704,366.6072,9255.2242,479,2019-08-20 16:00:26
1862,118.7385,6622.6873,119,2019-08-20 11:16:34
1242,682.2334,5279.0334,389,2019-08-20 19:48:15
1971,519.1325,6978.6257,904,2019-08-21 01:54:00
1173,871.5553,9958.0472,990,2019-08-21 04:44:43
1348,821.6401,9615.294,70,2019-08-21 16:07:03
1953,916.178,4533.4942,141,2019-08-21 11:35:18
1776,612.2609,2448.8454,275,2019-08-20 21:34:42
1211,616.965,3088.3733,807,2019-08-20 09:13:01
1880,903.805,5156.786,437,2019-08-20 10:07:24
1472,215.737,8215.1173,237,2019-08-20 06:36:30
1885,716.3633,8334.7198,102,2019-08-20 08:24:40
1711,545.4884,6009.6953,30,2019-08-21 21:35:15
1022,314.6047,8744.2711,27,2019-08-22 00:28:51
1367,989.5148,2622.2795,64,2019-08-20 09:18:05
1253,495.5553,8022.0188,3,2019-08-20 18:36:37
1583,479.85,5020.4013,363,2019-08-22 02:14:32
1656,999.544,3970.8112,957,2019-08-20 14:25:45
1553,79.9871,7051.3585,581,2019-08-20 16:23:06
1832,369.4741,8175.6674,886,2019-08-21 07:21:23
1434,305.1438,3020.2398,939,2019-08-20 13:14:40
1845,320.7398,3624.7064,91,2019-08-20 19:48:01
1774,847.6464,4030.1994,85,2019-08-20 12:05:52
1576,506.0434,8215.9114,601,2019-08-22 02:31:25
1148,998.7517,1098.3005,258,2019-08-20 18:06:55
1913,201.9816,5615.0653,610,2019-08-20 10:30:17
1273,468.3531,4196.9943,718,2019-08-21 03:29:53
1815,264.4552,2974.1215,764,2019-08-20 18:14:26
1808,412.8523,7951.0112,980,2019-08-20 22:18:33
1057,151.3474,4371.3028,845,2019-08-20 07:38:40
1368,859.7624,1701.4023,624,2019-08-20 15:11:48
1834,911.9488,6953.9836,582,2019-08-20 09:33:59
1788,156.5166,3280.9719,515,2019-08-21 17:19:29
1423,130.9031,1543.6634,667,2019-08-20 16:14:47
1180,414.9884,8494.7511,484,2019-08-21 15:03:32
1058,506.6856,9991.2091,936,2019-08-20 20:55:13
1927,446.4787,2920.7427,793,2019-08-20 12:29:37
1308,916.9131,3824.7501,130,2019-08-22 01:29:36
1125,422.3989,5543.0661,513,2019-08-21 19:50:35
1861,471.9695,9284.8287,114,2019-08-22 06:08:59
1516,58.3003,6032.2765,557,2019-08-21 13:32:45
1456,816.0228,2936.8729,666,2019-08-20 18:00:40
1416,186.9371,8642.8282,72,2019-08-21 01:14:55
1331,906.8696,2085.3012,155,2019-08-20 21:04:53
1344,944.6346,6693.2941,199,2019-08-20 23:52:51
1215,524.9052,4204.1082,832,2019-08-20 19:23:57
1607,781.1055,7467.8304,465,2019-08-21 07:25:01
1899,480.751,4243.9822,573,2019-08-21 12:10:37
1953,253.4512,7553.4828,360,2019-08-21 18:29:03
1918,164.0371,6032.4163,273,2019-08-21 03:26:46
1784,203.0577,5526.8619,224,2019-08-22 06:06:25
1712,585.521,1063.1761,78,2019-08-22 04:25:39
1270,436.5685,3470.4148,851,2019-08-21 21:50:19
1931,528.4383,1659.9917,794,2019-08-21 22:07:16
1945,568.4266,2174.7541,334,2019-08-22 01:19:29
1554,491.019,8116.7764,387,2019-08-21 16:20:55
1599,837.1067,3245.6414,379,2019-08-21 20:29:05
1676,11.6231,8787.7799,931,2019-08-21 03:41:16
1878,695.629,3794.7673,338,2019-08-22 04:34:10
1193,127.5666,6556.2607,462,2019-08-21 10:36:04
1969,524.2019,5060.3148,733,2019-08-20 20:46:52
1056,690.3418,5269.1211,460,2019-08-21 20:28:09
1161,234.5076,9749.2943,426,2019-08-20 21:04:34
1330,114.1743,5490.1421,73,2019-08-22 00:33:06
1983,519.452,8904.6434,508,2019-08-21 00:05:49
1647,214.8682,9287.7945,721,2019-08-20 08:09:59
1397,159.6585,4486.3031,793,2019-08-21 17:58:52
1458,332.8358,4225.6239,558,2019-08-22 00:40:28
1199,789.8206,8730.9197,875,2019-08-21 23:10:00
1012,525.2329,2918.9008,461,2019-08-22 04:32:19
1032,304.6645,2483.843,324,2019-08-21 15:54:38
1268,320.6952,2979.1219,78,2019-08-20 11:44:58
1228,479.2824,5156.5663,833,2019-08-21 22:41:50
1479,347.3919,8162.092,443,2019-08-21 03:13:34
1334,19.5739,7703.3426,418,2019-08-21 23:04:26
1620,665.1085,5151.7775,224,2019-08-21 20:54:03
1787,740.5588,4209.0236,664,2019-08-20 16:20:13
1112,418.2485,6247.9929,668,2019-08-20 07:25:53
1027,873.7349,8900.804,763,2019-08-20 20:55:05
1687,266.8655,8772.3662,411,2019-08-20 12:55:58
1769,644.4651,9040.201,271,2019-08-20 16:24:10
1548,26.0816,1773.9059,884,2019-08-20 16:11:36
1104,193.207,1965.5814,352,2019-08-22 03:57:51
1676,918.9918,5680.9121,314,2019-08-20 21:09:35
1628,71.9297,1686.5522,11,2019-08-21 09:04:43
1209,878.8881,9513.8039,694,2019-08-21 23:51:06
1523,666.5751,5687.7857,647,2019-08-21 13:17:26
1848,538.9035,8828.6341,467,2019-08-20 12:44:45
1315,966.1499,5624.7732,70,2019-08-21 05:16:57
1774,971.0807,3824.0909,833,2019-08-21 06:59:48
1169,310.3124,1305.8107,682,2019-08-20 17:12:57
1640,924.169,6843.4048,620,2019-08-20 20:02:43
1897,71.2397,8516.3764,490,2019-08-21 03:43:24
1899,817.3022,2586.2818,22,2019-08-21 13:51:17
1823,101.6037,6112.1104,839,2019-08-20 11:13:52
1989,918.7988,4367.5639,824,2019-08-21 11:26:26
1976,516.2019,5204.2844,150,2019-08-21 23:35:39
1121,147.2215,4580.9469,796,2019-08-21 18:33:52
1259,627.282,1920.7966,814,2019-08-21 22:12:56
1266,896.348,3135.9358,404,2019-08-21 10:28:45
1173,437.282,2730.6624,542,2019-08-20 17:18:27
1773,449.2344,6160.6864,288,2019-08-20 14:13:56
1393,986.7513,8404.978,416,2019-08-20 21:37:13
1246,327.9366,9555.7486,72,2019-08-21 10:37:21
1596,821.7871,1450.2807,303,2019-08-20 09:35:10
1285,889.542,9023.1993,624,2019-08-21 09:44:17
1387,609.8585,9453.8114,622,2019-08-20 06:22:25
1964,167.1069,7990.3154,811,2019-08-21 08:59:16
1398,216.9868,7418.4738,348,2019-08-21 14:06:25
1368,253.4912,2651.6134,924,2019-08-20 23:29:44
1617,949.4869,9186.2285,602,2019-08-20 08:18:44
1459,453.0605,8064.0975,750,2019-08-22 00:27:24
1961,310.5052,3767.0462,779,2019-08-21 04:56:30
1908,184.4646,7641.2386,472,2019-08-20 10:24:52
1271,640.8171,2299.8373,273,2019-08-21 14:58:51
1094,473.486,9463.8399,276,2019-08-21 10:51:42
1103,970.5343,4029.5234,251,2019-08-20 19:26:57
1133,743.7419,3919.649,989,2019-08-21 19:00:50
1815,208.0131,7979.3511,664,2019-08-21 08:12:47
1967,131.9309,9093.3912,820,2019-08-21 16:01:15
1076,842.4775,1744.9627,179,2019-08-21 17:02:38
1350,397.5433,3517.5306,839,2019-08-21 19:13:40
1065,677.6154,1713.4831,144,2019-08-20 22:08:45
1232,61.8026,4344.2632,438,2019-08-20 15:25:44
1765,624.378,9811.8823,202,2019-08-20 12:55:14
1192,62.3886,7797.1834,365,2019-08-22 04:24:53
1043,47.7273,8156.6598,819,2019-08-20 07:39:41
1328,527.8576,6060.1351,259,2019-08-21 08:26:21
1500,642.5442,3498.815,369,2019-08-20 12:22:36
1347,396.2823,9875.5795,85,2019-08-21 14:30:00
1859,500.424,7600.8426,215,2019-08-21 06:39:19
1644,867.8789,5553.7662,311,2019-08-21 03:08:25
1275,50.6889,6287.7092,779,2019-08-21 00:53:03
1233,527.838,3114.5373,548,2019-08-20 11:11:38
1246,79.0047,5591.2734,281,2019-08-21 09:08:14
1614,542.844,1012.1516,388,2019-08-21 08:47:04
1069,504.1014,4050.9918,532,2019-08-20 20:25:48
1400,490.6587,7371.5448,775,2019-08-21 15:44:25
1816,123.2223,7353.4359,928,2019-08-20 15:29:37
1981,420.0339,2480.856,151,2019-08-22 00:32:46
1983,392.9913,7976.3219,232,2019-08-21 06:51:09
1652,58.574,8756.07,546,2019-08-21 08:34:22
1641,244.0882,2174.8194,993,2019-08-21 06:12:36
1891,877.924,8703.7834,836,2019-08-21 10:08:04
1957,910.0764,3093.0917,968,2019-08-21 00:46:36
1359,676.1324,3380.0453,163,2019-08-21 07:37:21
1535,634.6816,5439.3705,596,2019-08-20 10:04:49
1299,667.5604,3998.0115,122,2019-08-22 04:31:44
1848,524.0578,6609.1761,929,2019-08-21 21:08:45
1571,218.8064,7478.4609,263,2019-08-20 09:46:50
1749,623.8984,3151.2407,176,2019-08-21 01:02:25
1759,59.54,6872.0417,828,2019-08-21 07:31:31
1423,390.3711,7059.652,42,2019-08-21 16:55:08
1841,920.0664,5733.2483,471,2019-08-21 04:34:00
1542,628.4924,5763.5231,982,2019-08-20 07:46:12
1340,779.3191,4443.0399,682,2019-08-20 10:01:56
1733,301.9773,3863.4979,45,2019-08-21 23:33:41
1889,209.9468,7778.489,780,2019-08-21 09:40:34
1301,86.6521,2635.5997,264,2019-08-20 07:36:57
1331,528.9876,2086.3136,573,2019-08-20 10:04:06
1314,754.5107,3860.6079,922,2019-08-20 19:30:14
1559,766.8626,2593.0078,580,2019-08-22 01:18:20
1560,971.9994,3583.3553,95,2019-08-20 21:39:34
1385,224.8873,4131.4477,667,2019-08-22 03:45:49
1106,376.6887,5336.1102,196,2019-08-21 05:53:26
1127,114.6119,2364.3981,113,2019-08-21 08:59:21
1420,452.4112,3524.186,456,2019-08-21 08:27:00
1042,290.8284,6905.6972,305,2019-08-20 12:11:05
1807,60.4773,4733.1742,528,2019-08-20 17:45:12
1186,651.7546,6056.6308,192,2019-08-21 11:48:26
1789,441.6941,3251.4435,461,2019-08-21 22:39:27
1723,40.3392,4032.2082,795,2019-08-20 16:10:47
1569,257.6635,8095.3027,573,2019-08-20 14:04:07
1249,810.412,8772.7781,504,2019-08-20 17:41:18
1754,787.5645,9502.829,646,2019-08-20 20:35:50
1980,992.7157,6334.0832,465,2019-08-20 07:20:22
1885,411.3768,2010.1082,727,2019-08-20 16:24:43
1295,543.4848,1457.6097,782,2019-08-21 06:22:47
1272,120.8437,3011.3119,820,2019-08-20 21:57:00
1730,395.1802,5888.6827,998,2019-08-21 04:35:36
1160,9.91,1749.5524,444,2019-08-21 14:06:57
1080,934.172,6591.999,604,2019-08-21 23:53:50
1433,489.2008,3930.8636,393,2019-08-22 03:29:21
1659,561.0492,5999.5217,133,2019-08-21 02:17:12
1632,606.9805,2558.4274,653,2019-08-21 22:52:01
1065,676.5954,2252.6776,946,2019-08-21 14:24:08
1022,244.7908,7957.8798,344,2019-08-21 17:15:23
1614,980.0365,6248.1792,722,2019-08-20 19:11:56
1699,24.178,4274.0969,967,2019-08-20 15:58:56
1466,250.8572,2979.1326,589,2019-08-21 00:53:17
1118,463.9928,5644.8509,281,2019-08-21 20:40:00
1753,958.301,6101.97,395,2019-08-20 16:10:54
1955,73.7137,4480.5505,722,2019-08-20 22:56:13
1719,332.4861,3262.7153,11,2019-08-21 04:37:14
1711,842.0733,4530.1301,734,2019-08-20 12:28:51
1585,907.8923,2474.0687,781,2019-08-20 06:38:11
1444,23.2277,1504.0257,536,2019-08-21 02:58:42
1326,153.441,9853.9377,554,2019-08-21 06:01:06
1120,719.4159,9590.4031,440,2019-08-21 14:27:49
1133,104.4314,4049.693,542,2019-08-22 03:42:45
